Geo Point;Geo Shape;qualif;type_zone;ObjectId;y_wgs84;val_so2;couleur;val_no2;val_o3;date_ech;id;source;valeur;val_pm25;code_zone;lib_zone;x_wgs84;the_geom;val_pm10
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;3643;50.6309;0;#FFFF00;3;3;2018-10-09T02:00:00+02:00;21938;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;3687;50.6309;0;#99E600;2;3;2018-10-12T02:00:00+02:00;21941;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;3735;50.6309;0;#FFAA00;4;4;2018-10-16T02:00:00+02:00;21945;Atmo HDF;6;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;6
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;3793;50.6309;0;#FFFF00;3;3;2018-10-20T02:00:00+02:00;21949;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;3866;50.6309;0;#99E600;2;2;2018-10-26T02:00:00+02:00;21955;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;3911;50.6309;0;#99E600;2;2;2018-10-29T01:00:00+01:00;21958;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;2005;50.6309;0;#FFAA00;2;4;2018-06-04T02:00:00+02:00;27012;Atmo HDF;7;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;7
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;2134;50.6309;0;#99E600;2;3;2018-06-14T02:00:00+02:00;27022;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;2212;50.6309;0;#99E600;1;3;2018-06-20T02:00:00+02:00;27028;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;2279;50.6309;0;#99E600;1;4;2018-06-25T02:00:00+02:00;27033;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;2373;50.6309;0;#FFAA00;2;7;2018-07-02T02:00:00+02:00;27040;Atmo HDF;7;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;2393;50.6309;0;#FFAA00;2;6;2018-07-04T02:00:00+02:00;27042;Atmo HDF;6;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;2536;50.6309;0;#FFAA00;1;6;2018-07-15T02:00:00+02:00;27053;Atmo HDF;6;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;2599;50.6309;0;#FFFF00;2;3;2018-07-20T02:00:00+02:00;27058;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;2624;50.6309;0;#FFAA00;2;6;2018-07-22T02:00:00+02:00;27060;Atmo HDF;6;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;2703;50.6309;0;#99E600;2;3;2018-07-28T02:00:00+02:00;27066;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;2742;50.6309;0;#99E600;2;3;2018-07-31T02:00:00+02:00;27069;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;2774;50.6309;0;#FFFF00;2;5;2018-08-02T02:00:00+02:00;27071;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;2849;50.6309;0;#99E600;1;4;2018-08-08T02:00:00+02:00;27077;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;2953;50.6309;0;#99E600;1;3;2018-08-16T02:00:00+02:00;27085;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;2962;50.6309;0;#99E600;1;3;2018-08-17T02:00:00+02:00;27086;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;2978;50.6309;0;#99E600;1;3;2018-08-18T02:00:00+02:00;27087;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;1013;50.6309;0;#99E600;2;3;2018-03-19T01:00:00+01:00;26935;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;1117;50.6309;0;#99E600;3;3;2018-03-27T02:00:00+02:00;26943;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;1135;50.6309;0;#99E600;2;4;2018-03-29T02:00:00+02:00;26945;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;1265;50.6309;0;#FFFF00;2;3;2018-04-08T02:00:00+02:00;26955;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Mauvais;commune;1430;50.6309;0;#FF0000;2;7;2018-04-21T02:00:00+02:00;26968;Atmo HDF;9;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;9
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;1609;50.6309;0;#FFFF00;2;5;2018-05-04T02:00:00+02:00;26981;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;1618;50.6309;0;#FFAA00;2;6;2018-05-05T02:00:00+02:00;26982;Atmo HDF;6;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;1691;50.6309;0;#99E600;2;4;2018-05-11T02:00:00+02:00;26988;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;1711;50.6309;0;#99E600;1;4;2018-05-12T02:00:00+02:00;26989;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;1718;50.6309;0;#99E600;1;4;2018-05-13T02:00:00+02:00;26990;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;1799;50.6309;0;#99E600;1;3;2018-05-19T02:00:00+02:00;26996;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;1898;50.6309;0;#FFFF00;2;5;2018-05-27T02:00:00+02:00;27004;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;1947;50.6309;0;#FFAA00;2;4;2018-05-30T02:00:00+02:00;27007;Atmo HDF;7;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;7
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Mauvais;commune;5002;50.6309;0;#FF0000;4;1;2019-01-21T01:00:00+01:00;22042;Atmo HDF;8;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;8
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Mauvais;commune;5038;50.6309;0;#FF0000;3;1;2019-01-24T01:00:00+01:00;22045;Atmo HDF;8;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;8
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;5053;50.6309;0;#FFAA00;3;1;2019-01-25T01:00:00+01:00;22046;Atmo HDF;6;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;6
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5108;50.6309;0;#99E600;3;2;2019-01-29T01:00:00+01:00;22050;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5131;50.6309;0;#99E600;3;2;2019-01-31T01:00:00+01:00;22052;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5200;50.6309;0;#99E600;3;2;2019-02-05T01:00:00+01:00;22057;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5208;50.6309;0;#99E600;2;2;2019-02-06T01:00:00+01:00;22058;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5261;50.6309;0;#99E600;1;3;2019-02-10T01:00:00+01:00;22062;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;1
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;5356;50.6309;0;#FFFF00;3;3;2019-02-17T01:00:00+01:00;22069;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;5365;50.6309;0;#FFFF00;3;3;2019-02-18T01:00:00+01:00;22070;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;5410;50.6309;0;#FFFF00;2;3;2019-02-21T01:00:00+01:00;22073;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;5454;50.6309;0;#FFAA00;3;3;2019-02-25T01:00:00+01:00;22077;Atmo HDF;7;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;7
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;5504;50.6309;0;#FFAA00;2;3;2019-03-01T01:00:00+01:00;22081;Atmo HDF;6;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;6
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5517;50.6309;0;#99E600;2;3;2019-03-02T01:00:00+01:00;22082;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5541;50.6309;0;#99E600;1;4;2019-03-04T01:00:00+01:00;22084;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5600;50.6309;0;#99E600;2;3;2019-03-08T01:00:00+01:00;22088;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5614;50.6309;0;#99E600;1;4;2019-03-09T01:00:00+01:00;22089;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5678;50.6309;0;#99E600;2;3;2019-03-14T01:00:00+01:00;22094;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5725;50.6309;0;#99E600;3;3;2019-03-18T01:00:00+01:00;22098;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5745;50.6309;0;#99E600;3;4;2019-03-19T01:00:00+01:00;22099;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5754;50.6309;0;#99E600;3;3;2019-03-20T01:00:00+01:00;22100;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;5762;50.6309;0;#99E600;3;3;2019-03-21T01:00:00+01:00;22101;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;5882;50.6309;0;#FFAA00;3;4;2019-03-30T01:00:00+01:00;22110;Atmo HDF;7;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;7
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7115;50.6309;0;#99E600;1;4;2019-07-03T02:00:00+02:00;22205;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7203;50.6309;0;#99E600;2;4;2019-07-09T02:00:00+02:00;22211;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7448;50.6309;0;#99E600;0;0;2019-07-28T02:00:00+02:00;23818;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7530;50.6309;0;#99E600;0;0;2019-08-04T02:00:00+02:00;23929;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7561;50.6309;0;#99E600;0;0;2019-08-06T02:00:00+02:00;23955;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7578;50.6309;0;#99E600;0;0;2019-08-07T02:00:00+02:00;23968;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7665;50.6309;0;#99E600;0;0;2019-08-14T02:00:00+02:00;24059;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7695;50.6309;0;#99E600;0;0;2019-08-16T02:00:00+02:00;24085;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Mauvais;commune;7826;50.6309;0;#FF0000;0;0;2019-08-26T02:00:00+02:00;24215;Atmo HDF;8;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;7853;50.6309;0;#FFFF00;0;0;2019-08-28T02:00:00+02:00;24241;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7896;50.6309;0;#99E600;0;0;2019-09-01T02:00:00+02:00;24292;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7943;50.6309;0;#99E600;0;0;2019-09-05T02:00:00+02:00;24328;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7976;50.6309;0;#99E600;0;0;2019-09-07T02:00:00+02:00;24366;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7988;50.6309;0;#99E600;0;0;2019-09-08T02:00:00+02:00;24379;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Mauvais;commune;6020;50.6309;0;#FF0000;3;2;2019-04-09T02:00:00+02:00;22120;Atmo HDF;8;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;8
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6071;50.6309;0;#99E600;2;4;2019-04-13T02:00:00+02:00;22124;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;6087;50.6309;0;#FFFF00;2;4;2019-04-15T02:00:00+02:00;22126;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Médiocre;commune;6183;50.6309;0;#FFAA00;2;6;2019-04-22T02:00:00+02:00;22133;Atmo HDF;6;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6226;50.6309;0;#99E600;1;3;2019-04-25T02:00:00+02:00;22136;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6382;50.6309;0;#99E600;3;4;2019-05-07T02:00:00+02:00;22148;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6397;50.6309;0;#99E600;1;4;2019-05-08T02:00:00+02:00;22149;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6429;50.6309;0;#99E600;1;4;2019-05-11T02:00:00+02:00;22152;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6473;50.6309;0;#99E600;1;4;2019-05-14T02:00:00+02:00;22155;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;6499;50.6309;0;#FFFF00;2;5;2019-05-16T02:00:00+02:00;22157;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6551;50.6309;0;#99E600;1;4;2019-05-20T02:00:00+02:00;22161;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6572;50.6309;0;#99E600;2;4;2019-05-22T02:00:00+02:00;22163;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6759;50.6309;0;#99E600;1;3;2019-06-05T02:00:00+02:00;22177;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6948;50.6309;0;#99E600;1;3;2019-06-20T02:00:00+02:00;22192;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;6964;50.6309;0;#99E600;1;4;2019-06-21T02:00:00+02:00;22193;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;7000;50.6309;0;#99E600;1;4;2019-06-24T02:00:00+02:00;22196;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;4
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;8030;50.6309;0;#99E600;0;0;2019-09-11T02:00:00+02:00;24418;Atmo HDF;4;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;8137;50.6309;0;#99E600;0;0;2019-09-20T02:00:00+02:00;24535;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Très bon;commune;8210;50.6309;0;#00CCAA;0;0;2019-09-25T02:00:00+02:00;24600;Atmo HDF;2;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;8273;50.6309;0;#99E600;0;0;2019-09-30T02:00:00+02:00;24665;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;8292;50.6309;0;#99E600;0;0;2019-10-02T02:00:00+02:00;27130;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;8331;50.6309;0;#99E600;0;0;2019-10-05T02:00:00+02:00;28255;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;0
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;4013;50.6309;0;#99E600;2;3;2018-11-06T01:00:00+01:00;21966;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;4187;50.6309;0;#99E600;2;2;2018-11-19T01:00:00+01:00;21979;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;3
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Moyen;commune;4287;50.6309;0;#FFFF00;2;2;2018-11-27T01:00:00+01:00;21987;Atmo HDF;5;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;5
50.6309,3.0468;"{""type"": ""Point"", ""coordinates"": [3.0468, 50.6309]}";Bon;commune;4418;50.6309;0;#99E600;1;3;2018-12-07T01:00:00+01:00;21997;Atmo HDF;3;0;59350;Lille;3.0468;01010000206A08000000000000AA76254100000040DFED5A41;2
