time;TempExt;HygroExt
2019-12-09 12:00:00;7.389999999999999;97.4
2019-12-09 15:00:00;6.333333333333333;95.91666666666667
2019-12-09 18:00:00;4.608333333333334;97.16666666666667
2019-12-09 21:00:00;3.8833333333333333;73.0
2019-12-10 00:00:00;1.958333333333333;95.5
2019-12-10 03:00:00;0.48333333333333334;95.5
2019-12-10 06:00:00;0.5;97.9090909090909
2019-12-10 09:00:00;1.25;99.0
